,namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,submitted_tua,gold_standard_label
773,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,3c9303ef-90cc-4011-b1a0-449dad2871c1,41a6c6a7-a54f-483f-824e-5426826600e9,48:35.3,52:44.0,248.71678300000002,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A6,Slang,0f6965ff-df09-42c7-85d5-91a729e37e1f,c4470acc-64f4-4b26-aa2f-66ec885aed54,Slang,1,1,"[{""case_number"": 1, ""text"": ""banging on this drum"", ""answer_id"": 5887, ""end"": 6698, ""start"": 6678}]",T1.Q1.A6
774,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,3c9303ef-90cc-4011-b1a0-449dad2871c1,41a6c6a7-a54f-483f-824e-5426826600e9,48:35.3,52:44.0,248.71678300000002,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A4,Emotional tone (including expletives),cb9cf2a5-ec90-409f-a042-80f88a59de17,4f51cdd9-84aa-4b2f-86a9-9007adf990cb,Emotional tone (including expletives),1,1,"[{""case_number"": 1, ""text"": ""drag on"", ""answer_id"": 5885, ""end"": 387, ""start"": 380}]",T1.Q1.A6
775,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,3c9303ef-90cc-4011-b1a0-449dad2871c1,41a6c6a7-a54f-483f-824e-5426826600e9,48:35.3,52:44.0,248.71678300000002,Language Specialist V4,T1.Q5,How strong is the emotional tone?,T1.Q5.A4,Mild,ff6c158c-4ef1-40bc-8a19-d51a12b15fc2,6e2ae1e5-9b9e-4664-81bb-8b140f6a19a9,Mild,0,0,[],
776,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,3c9303ef-90cc-4011-b1a0-449dad2871c1,41a6c6a7-a54f-483f-824e-5426826600e9,48:35.3,52:44.0,248.71678300000002,Language Specialist V4,T1.Q6,Which of the following emotions does the passage express? Check all that apply.,T1.Q6.A4,"Fear, threat",a5c13dab-255b-4bf3-b684-e4d36b1f6332,ab634b26-0530-43e4-bca9-6045af5c41a0,"Fear, threat",1,1,"[{""case_number"": 1, ""text"": ""drag on"", ""answer_id"": 5913, ""end"": 387, ""start"": 380}]",
777,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,3c9303ef-90cc-4011-b1a0-449dad2871c1,41a6c6a7-a54f-483f-824e-5426826600e9,48:35.3,52:44.0,248.71678300000002,Language Specialist V4,T1.Q9,How appropriate is the slang?,T1.Q9.A5,Completely appropriate,dc0eb26e-7eb9-4ac0-b806-74a346deb6cc,350819fd-1cf5-4ef6-97f9-61da3dace9a9,Completely appropriate,0,0,[],
778,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,3c9303ef-90cc-4011-b1a0-449dad2871c1,41a6c6a7-a54f-483f-824e-5426826600e9,48:35.3,52:44.0,248.71678300000002,Language Specialist V4,T1.Q10,Is the slang used to denigrate a group or perspective?,T1.Q10.A4,No,00667895-f589-4f70-a558-54ba2f1570cd,371297a7-423e-4423-9a0a-284f8c4d3547,No,0,0,[],
779,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,3c9303ef-90cc-4011-b1a0-449dad2871c1,41a6c6a7-a54f-483f-824e-5426826600e9,48:35.3,52:44.0,248.71678300000002,Language Specialist V4,T1.Q12,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q12.A1,Nope,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,3af3ba51-1e38-4267-8c36-ff86fdefa0f7,Nope,0,0,[],T1.Q12.A1
780,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,3c9303ef-90cc-4011-b1a0-449dad2871c1,41a6c6a7-a54f-483f-824e-5426826600e9,48:35.3,52:44.0,248.71678300000002,Language Specialist V4,T1.Q14,"How difficult was this task for you, on the whole?",T1.Q14.A3,3,8983ed40-7485-4a46-b87f-df64af2061f8,c8bfa4a9-f724-4b70-bd3a-edf16dce7f43,3,0,0,[],
781,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,3c9303ef-90cc-4011-b1a0-449dad2871c1,41a6c6a7-a54f-483f-824e-5426826600e9,48:35.3,52:44.0,248.71678300000002,Language Specialist V4,T1.Q15,"How confident are you about your answers, on the whole?",T1.Q15.A8,8,fcb8fe36-923f-47b7-b67e-e4061e97c2f4,defc3082-2d22-4e45-892b-a47ca607f693,8,0,0,[],
782,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,4528cd99-c40d-4265-be4e-56ba91c12ef8,dd916dd6-c208-481f-9c28-c59b32347a46,36:55.5,06:27.0,5371.534199000001,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A6,Slang,0f6965ff-df09-42c7-85d5-91a729e37e1f,a99c62da-9720-42e0-a3bb-f735549b7c72,Slang,1,2,"[{""case_number"": 1, ""text"": ""drag on"", ""answer_id"": 5887, ""end"": 387, ""start"": 380}, {""case_number"": 1, ""text"": ""banging on this drum"", ""answer_id"": 5887, ""end"": 6698, ""start"": 6678}]",T1.Q1.A6
783,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,4528cd99-c40d-4265-be4e-56ba91c12ef8,dd916dd6-c208-481f-9c28-c59b32347a46,36:55.5,06:27.0,5371.534199000001,Language Specialist V4,T1.Q9,How appropriate is the slang?,T1.Q9.A5,Completely appropriate,dc0eb26e-7eb9-4ac0-b806-74a346deb6cc,ee4f8100-4646-47a1-8ffa-d9126fbd556b,Completely appropriate,0,0,[],
784,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,4528cd99-c40d-4265-be4e-56ba91c12ef8,dd916dd6-c208-481f-9c28-c59b32347a46,36:55.5,06:27.0,5371.534199000001,Language Specialist V4,T1.Q10,Is the slang used to denigrate a group or perspective?,T1.Q10.A4,No,00667895-f589-4f70-a558-54ba2f1570cd,cbc87c94-399f-44c0-a5f5-54e5dd1776aa,No,0,0,[],
785,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,4528cd99-c40d-4265-be4e-56ba91c12ef8,dd916dd6-c208-481f-9c28-c59b32347a46,36:55.5,06:27.0,5371.534199000001,Language Specialist V4,T1.Q12,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q12.A1,Nope,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,387bfb8b-3be6-440a-ae4c-26aa329ff623,Nope,0,0,[],T1.Q12.A1
786,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,4528cd99-c40d-4265-be4e-56ba91c12ef8,dd916dd6-c208-481f-9c28-c59b32347a46,36:55.5,06:27.0,5371.534199000001,Language Specialist V4,T1.Q14,"How difficult was this task for you, on the whole?",T1.Q14.A1,1: Easiest thing I've ever done in a classroom setting,1bccf571-1344-428c-ac8e-de833661d9c4,eb807e84-ee28-4da8-9a32-6ac5d7dc04ca,1: Easiest thing I've ever done in a classroom setting,0,0,[],
787,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,4528cd99-c40d-4265-be4e-56ba91c12ef8,dd916dd6-c208-481f-9c28-c59b32347a46,36:55.5,06:27.0,5371.534199000001,Language Specialist V4,T1.Q15,"How confident are you about your answers, on the whole?",T1.Q15.A10,10: 100% certain about all my answers,3f131e41-3b36-4316-ae7d-98e026575a04,3fc6d1f5-6e1a-4e11-bae3-945ee4e214e0,10: 100% certain about all my answers,0,0,[],
788,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,f108e8fa-0e7b-4a23-b6f5-3242405de8de,23338303-8192-4d70-8e03-508a7120d1c3,46:06.3,47:53.6,107.252133,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A1,Metaphorical Language,492f4aa4-d54c-46b2-8bc7-1e9676b607e9,e68a0d26-975f-4fa2-a582-125515639340,Metaphorical Language,1,1,"[{""case_number"": 1, ""text"": ""drag on"", ""answer_id"": 5882, ""end"": 387, ""start"": 380}]",T1.Q1.A6
789,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,f108e8fa-0e7b-4a23-b6f5-3242405de8de,23338303-8192-4d70-8e03-508a7120d1c3,46:06.3,47:53.6,107.252133,Language Specialist V4,T1.Q2,"The use of metaphorical language (e.g., metaphors of war, disease, infection, invasion, alien, decay, etc) is....",T1.Q2.A4,MILDLY excessive/inappropriate,de0fd3bb-5b55-41b7-81a4-f0daad69ba69,fb527cfc-2484-44bc-9fa0-cba245b77b37,MILDLY excessive/inappropriate,0,0,[],
790,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,f108e8fa-0e7b-4a23-b6f5-3242405de8de,23338303-8192-4d70-8e03-508a7120d1c3,46:06.3,47:53.6,107.252133,Language Specialist V4,T1.Q12,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q12.A2,Good job!,22b1fe9e-bf91-41dc-a40c-b7fbe649d6f9,93cd3951-ce76-42d1-8418-9ce73b44d31b,Good job!,1,1,"[{""case_number"": 1, ""text"": ""As increasingly stringent measures to keep people apart are put in place to slow the spread of the coronavirus, mental health experts are warning that losing everyday social connections comes with psychological costs"", ""answer_id"": 5934, ""end"": 325, ""start"": 109}]",T1.Q12.A1
791,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,f108e8fa-0e7b-4a23-b6f5-3242405de8de,23338303-8192-4d70-8e03-508a7120d1c3,46:06.3,47:53.6,107.252133,Language Specialist V4,T1.Q14,"How difficult was this task for you, on the whole?",T1.Q14.A7,7,ca4d8050-83e6-4416-ac9d-40778c264980,e0c6156b-9809-43bc-b569-e66f19ed48c9,7,0,0,[],
792,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,f108e8fa-0e7b-4a23-b6f5-3242405de8de,23338303-8192-4d70-8e03-508a7120d1c3,46:06.3,47:53.6,107.252133,Language Specialist V4,T1.Q15,"How confident are you about your answers, on the whole?",T1.Q15.A7,7,82a67310-fc33-41da-9658-a0ec596bfc31,cd3179fc-9939-4d3f-b8de-ee1acd3ba81d,7,0,0,[],
793,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,34797e40-bfca-4544-92d6-e2395cdd951d,214e3374-4279-4748-80c8-ea8a76ad7cbc,43:11.8,45:54.6,162.735925,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A6,Slang,0f6965ff-df09-42c7-85d5-91a729e37e1f,b16f3558-06f8-4a8f-a4bd-ccc653ae7b9e,Slang,1,1,"[{""case_number"": 1, ""text"": ""banging on this drum"", ""answer_id"": 5887, ""end"": 6698, ""start"": 6678}]",T1.Q1.A6
794,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,34797e40-bfca-4544-92d6-e2395cdd951d,214e3374-4279-4748-80c8-ea8a76ad7cbc,43:11.8,45:54.6,162.735925,Language Specialist V4,T1.Q9,How appropriate is the slang?,T1.Q9.A5,Completely appropriate,dc0eb26e-7eb9-4ac0-b806-74a346deb6cc,b4e0347e-ba7c-404d-8944-cde1f1e373ed,Completely appropriate,0,0,[],
795,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,34797e40-bfca-4544-92d6-e2395cdd951d,214e3374-4279-4748-80c8-ea8a76ad7cbc,43:11.8,45:54.6,162.735925,Language Specialist V4,T1.Q10,Is the slang used to denigrate a group or perspective?,T1.Q10.A4,No,00667895-f589-4f70-a558-54ba2f1570cd,0376e8d6-0b7a-4c19-95b0-2f57a7318bd1,No,0,0,[],
796,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,34797e40-bfca-4544-92d6-e2395cdd951d,214e3374-4279-4748-80c8-ea8a76ad7cbc,43:11.8,45:54.6,162.735925,Language Specialist V4,T1.Q12,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q12.A1,Nope,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,b4ec2e00-406d-422b-a2e9-96177a8e5945,Nope,0,0,[],T1.Q12.A1
797,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,34797e40-bfca-4544-92d6-e2395cdd951d,214e3374-4279-4748-80c8-ea8a76ad7cbc,43:11.8,45:54.6,162.735925,Language Specialist V4,T1.Q14,"How difficult was this task for you, on the whole?",T1.Q14.A2,2,f8b9aa2b-b0c4-478b-a31a-eabc42101dcb,d779efd2-5bd5-4b65-a2f5-6995079c3d21,2,0,0,[],
798,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,8986cc06-74a4-4160-ad7e-b4296a9b293b,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2925,45154389-98f0-477b-b636-9541de8d11e2,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,8,34797e40-bfca-4544-92d6-e2395cdd951d,214e3374-4279-4748-80c8-ea8a76ad7cbc,43:11.8,45:54.6,162.735925,Language Specialist V4,T1.Q15,"How confident are you about your answers, on the whole?",T1.Q15.A8,8,fcb8fe36-923f-47b7-b67e-e4061e97c2f4,7517ae7c-797c-4927-a093-6fb5d100d3d6,8,0,0,[],
799,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,e5d7e6f2-36b7-456c-baf1-b656658aad47,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/3034,8222baa0-7481-4fd1-8c14-7916a144277a,CovidArticles/TrumpSaysHeIsSuspending.txt,100062,TrumpSaysHeIsSuspending.txt,65a7d3d18495380ac83fec111c853484bf754bc81c7a73c9de75eaa3a78186a1,3809,PYBOSSA,4,8,22c5633b-e682-4b22-a7c7-313314d8c405,cffa52fe-b6e2-433e-ba12-f36225f8ec5c,42:11.1,45:02.1,171.06703100000001,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A4,Emotional tone (including expletives),cb9cf2a5-ec90-409f-a042-80f88a59de17,bc714160-c966-4601-968c-3bba8039a760,Emotional tone (including expletives),1,2,"[{""case_number"": 1, ""text"": ""GREAT American Citizens"", ""answer_id"": 5885, ""end"": 722, ""start"": 699}, {""case_number"": 1, ""text"": ""attack from the Invisible Enemy"", ""answer_id"": 5885, ""end"": 230, ""start"": 199}]",T1.Q1.A13
800,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,e5d7e6f2-36b7-456c-baf1-b656658aad47,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/3034,8222baa0-7481-4fd1-8c14-7916a144277a,CovidArticles/TrumpSaysHeIsSuspending.txt,100062,TrumpSaysHeIsSuspending.txt,65a7d3d18495380ac83fec111c853484bf754bc81c7a73c9de75eaa3a78186a1,3809,PYBOSSA,4,8,22c5633b-e682-4b22-a7c7-313314d8c405,cffa52fe-b6e2-433e-ba12-f36225f8ec5c,42:11.1,45:02.1,171.06703100000001,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A5,Shock or surprise,a296eccd-d186-4fe7-830f-7c88ee3e6578,6d8dbb69-9966-4ad2-98e9-b89c08e51bf0,Shock or surprise,1,1,"[{""case_number"": 1, ""text"": ""attack from the Invisible Enemy"", ""answer_id"": 5886, ""end"": 230, ""start"": 199}]",T1.Q1.A13
801,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,e5d7e6f2-36b7-456c-baf1-b656658aad47,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/3034,8222baa0-7481-4fd1-8c14-7916a144277a,CovidArticles/TrumpSaysHeIsSuspending.txt,100062,TrumpSaysHeIsSuspending.txt,65a7d3d18495380ac83fec111c853484bf754bc81c7a73c9de75eaa3a78186a1,3809,PYBOSSA,4,8,22c5633b-e682-4b22-a7c7-313314d8c405,cffa52fe-b6e2-433e-ba12-f36225f8ec5c,42:11.1,45:02.1,171.06703100000001,Language Specialist V4,T1.Q5,How strong is the emotional tone?,T1.Q5.A2,Somewhat strong,63529c39-b740-4922-a242-5329dd99c618,62b705c4-f68f-4afb-a4d9-660a079a9f49,Somewhat strong,0,0,[],
